2.892833761870861053e-02 -1.412443220615386963e-01 5.896553024649620056e-02 -1.346347033977508545e-01 4.055774584412574768e-02 -1.008351519703865051e-01 9.124065190553665161e-02 -1.332755684852600098e-01 6.502620875835418701e-02 -7.375598698854446411e-02
3.694721311330795288e-02 -1.383958011865615845e-01 3.457710146903991699e-02 -9.840518981218338013e-02 7.261619716882705688e-02 -9.043819457292556763e-02 3.595378994941711426e-02 -6.031822040677070618e-02 6.867347657680511475e-02 -5.538906157016754150e-02
2.880424447357654572e-02 -1.417136341333389282e-01 6.106395646929740906e-02 -1.433864533901214600e-01 9.336021542549133301e-02 -1.433933973312377930e-01 1.940582320094108582e-02 -9.716407954692840576e-02 5.517509579658508301e-02 -9.919292479753494263e-02
2.703857421875000000e-02 -1.445812284946441650e-01 2.747268602252006531e-02 -1.022044718265533447e-01 8.826617896556854248e-02 -1.459486782550811768e-01 7.967266440391540527e-02 -9.428783506155014038e-02 7.686413079500198364e-02 -4.602554440498352051e-02
2.334121614694595337e-02 -1.338309794664382935e-01 6.295047700405120850e-02 -1.340903043746948242e-01 2.557846158742904663e-02 -7.598663121461868286e-02 7.870666682720184326e-02 -7.486267387866973877e-02 1.182578280568122864e-01 -8.172012120485305786e-02
2.794864587485790253e-02 -1.392699480056762695e-01 7.185912877321243286e-02 -1.395986527204513550e-01 2.541999891400337219e-02 -9.490241855382919312e-02 7.330776005983352661e-02 -1.108178719878196716e-01 7.976280152797698975e-02 -1.036713421344757080e-01
2.759494818747043610e-02 -1.371240168809890747e-01 5.929645523428916931e-02 -1.426228284835815430e-01 7.417110353708267212e-02 -1.192547604441642761e-01 9.662616997957229614e-02 -1.413192749023437500e-01 9.657188504934310913e-02 -1.076771914958953857e-01
2.572673745453357697e-02 -1.432645022869110107e-01 5.939124897122383118e-02 -1.445215940475463867e-01 2.836189232766628265e-02 -1.053532809019088745e-01 6.319080293178558350e-02 -1.182779297232627869e-01 6.777034699916839600e-02 -1.125921979546546936e-01
2.303363755345344543e-02 -1.423724740743637085e-01 5.543792620301246643e-02 -1.422668844461441040e-01 3.930778428912162781e-02 -9.387550503015518188e-02 9.723533689975738525e-02 -1.393791586160659790e-01 7.915504276752471924e-02 -8.533263951539993286e-02
3.349937498569488525e-02 -1.287318021059036255e-01 8.466781675815582275e-02 -1.342203468084335327e-01 2.571132592856884003e-02 -8.457180112600326538e-02 5.947132036089897156e-02 -8.460361510515213013e-02 1.266585141420364380e-01 -1.229770258069038391e-01
2.818862907588481903e-02 -1.409545838832855225e-01 6.203441694378852844e-02 -1.309487968683242798e-01 7.233711332082748413e-02 -1.127449423074722290e-01 4.904934018850326538e-02 -7.842876762151718140e-02 7.029281556606292725e-02 -8.257846534252166748e-02
2.735607139766216278e-02 -1.422525048255920410e-01 4.415512084960937500e-02 -1.096987947821617126e-01 9.591617435216903687e-02 -1.067581921815872192e-01 4.895351454615592957e-02 -7.930431514978408813e-02 1.063629910349845886e-01 -6.608676910400390625e-02
3.175586834549903870e-02 -1.368784308433532715e-01 7.810241729021072388e-02 -1.360921859741210938e-01 2.867504209280014038e-02 -7.802189141511917114e-02 7.021095603704452515e-02 -8.606197685003280640e-02 3.004901856184005737e-02 -3.982555493712425232e-02
2.622184716165065765e-02 -1.413791328668594360e-01 5.929813534021377563e-02 -1.437228024005889893e-01 8.870040625333786011e-02 -1.439178884029388428e-01 3.065532632172107697e-02 -9.177844971418380737e-02 6.377704441547393799e-02 -9.674777835607528687e-02
